Season,Region,County,CDC Week,Week Ending Date,Count,Age Group
2023 - 2024,WESTERN,GENESEE,52,12/30/2023,6,65+
2023 - 2024,WESTERN,LIVINGSTON,40,10/07/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,40,10/07/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,40,10/07/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,40,10/07/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,40,10/07/2023,1,65+
2023 - 2024,WESTERN,LIVINGSTON,41,10/14/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,41,10/14/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,41,10/14/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,41,10/14/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,41,10/14/2023,0,65+
2023 - 2024,WESTERN,LIVINGSTON,42,10/21/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,42,10/21/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,42,10/21/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,42,10/21/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,42,10/21/2023,0,65+
2023 - 2024,WESTERN,LIVINGSTON,43,10/28/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,43,10/28/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,43,10/28/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,43,10/28/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,43,10/28/2023,0,65+
2023 - 2024,WESTERN,LIVINGSTON,44,11/04/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,44,11/04/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,44,11/04/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,44,11/04/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,44,11/04/2023,0,65+
2023 - 2024,WESTERN,LIVINGSTON,45,11/11/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,45,11/11/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,45,11/11/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,45,11/11/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,45,11/11/2023,0,65+
2023 - 2024,WESTERN,LIVINGSTON,46,11/18/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,46,11/18/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,46,11/18/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,46,11/18/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,46,11/18/2023,0,65+
2023 - 2024,WESTERN,LIVINGSTON,47,11/25/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,47,11/25/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,47,11/25/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,47,11/25/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,47,11/25/2023,0,65+
2023 - 2024,WESTERN,LIVINGSTON,48,12/02/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,48,12/02/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,48,12/02/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,48,12/02/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,48,12/02/2023,1,65+
2023 - 2024,WESTERN,LIVINGSTON,49,12/09/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,49,12/09/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,49,12/09/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,49,12/09/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,49,12/09/2023,1,65+
2023 - 2024,WESTERN,LIVINGSTON,50,12/16/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,50,12/16/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,50,12/16/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,50,12/16/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,50,12/16/2023,1,65+
2023 - 2024,WESTERN,LIVINGSTON,51,12/23/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,51,12/23/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,51,12/23/2023,0,18-49
2023 - 2024,WESTERN,LIVINGSTON,51,12/23/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,51,12/23/2023,3,65+
2023 - 2024,WESTERN,LIVINGSTON,52,12/30/2023,0,0-4
2023 - 2024,WESTERN,LIVINGSTON,52,12/30/2023,0,5-17
2023 - 2024,WESTERN,LIVINGSTON,52,12/30/2023,1,18-49
2023 - 2024,WESTERN,LIVINGSTON,52,12/30/2023,0,50-64
2023 - 2024,WESTERN,LIVINGSTON,52,12/30/2023,6,65+
2023 - 2024,WESTERN,MONROE,40,10/07/2023,0,0-4
2023 - 2024,WESTERN,MONROE,40,10/07/2023,0,5-17
2023 - 2024,WESTERN,MONROE,40,10/07/2023,0,18-49
2023 - 2024,WESTERN,MONROE,40,10/07/2023,0,50-64
2023 - 2024,WESTERN,MONROE,40,10/07/2023,1,65+
2023 - 2024,WESTERN,MONROE,41,10/14/2023,0,0-4
2023 - 2024,WESTERN,MONROE,41,10/14/2023,0,5-17
2023 - 2024,WESTERN,MONROE,41,10/14/2023,0,18-49
2023 - 2024,WESTERN,MONROE,41,10/14/2023,0,50-64
2023 - 2024,WESTERN,MONROE,41,10/14/2023,0,65+
2023 - 2024,WESTERN,MONROE,42,10/21/2023,0,0-4
2023 - 2024,WESTERN,MONROE,42,10/21/2023,0,5-17
2023 - 2024,WESTERN,MONROE,42,10/21/2023,1,18-49
2023 - 2024,WESTERN,MONROE,42,10/21/2023,1,50-64
2023 - 2024,WESTERN,MONROE,42,10/21/2023,1,65+
2023 - 2024,WESTERN,MONROE,43,10/28/2023,0,0-4
2023 - 2024,WESTERN,MONROE,43,10/28/2023,1,5-17
2023 - 2024,WESTERN,MONROE,43,10/28/2023,1,18-49
2023 - 2024,WESTERN,MONROE,43,10/28/2023,1,50-64
2023 - 2024,WESTERN,MONROE,43,10/28/2023,3,65+
2023 - 2024,WESTERN,MONROE,44,11/04/2023,0,0-4
2023 - 2024,WESTERN,MONROE,44,11/04/2023,0,5-17
2023 - 2024,WESTERN,MONROE,44,11/04/2023,1,18-49
2023 - 2024,WESTERN,MONROE,44,11/04/2023,2,50-64
2023 - 2024,WESTERN,MONROE,44,11/04/2023,2,65+
2023 - 2024,WESTERN,MONROE,45,11/11/2023,0,0-4
2023 - 2024,WESTERN,MONROE,45,11/11/2023,1,5-17
2023 - 2024,WESTERN,MONROE,45,11/11/2023,2,18-49
2023 - 2024,WESTERN,MONROE,45,11/11/2023,3,50-64
2023 - 2024,WESTERN,MONROE,45,11/11/2023,0,65+
2023 - 2024,WESTERN,MONROE,46,11/18/2023,0,0-4
2023 - 2024,WESTERN,MONROE,46,11/18/2023,0,5-17
2023 - 2024,WESTERN,MONROE,46,11/18/2023,0,18-49
2023 - 2024,WESTERN,MONROE,46,11/18/2023,3,50-64
2023 - 2024,WESTERN,MONROE,46,11/18/2023,4,65+
2023 - 2024,WESTERN,MONROE,47,11/25/2023,0,0-4
2023 - 2024,WESTERN,MONROE,47,11/25/2023,0,5-17
2023 - 2024,WESTERN,MONROE,47,11/25/2023,4,18-49
2023 - 2024,WESTERN,MONROE,47,11/25/2023,9,50-64
2023 - 2024,WESTERN,MONROE,47,11/25/2023,3,65+
2023 - 2024,WESTERN,MONROE,48,12/02/2023,4,0-4
2023 - 2024,WESTERN,MONROE,48,12/02/2023,2,5-17
2023 - 2024,WESTERN,MONROE,48,12/02/2023,1,18-49
2023 - 2024,WESTERN,MONROE,48,12/02/2023,8,50-64
2023 - 2024,WESTERN,MONROE,48,12/02/2023,6,65+
2023 - 2024,WESTERN,MONROE,49,12/09/2023,1,0-4
2023 - 2024,WESTERN,MONROE,49,12/09/2023,2,5-17
2023 - 2024,WESTERN,MONROE,49,12/09/2023,4,18-49
2023 - 2024,WESTERN,MONROE,49,12/09/2023,5,50-64
2023 - 2024,WESTERN,MONROE,49,12/09/2023,11,65+
2023 - 2024,WESTERN,MONROE,50,12/16/2023,3,0-4
2023 - 2024,WESTERN,MONROE,50,12/16/2023,4,5-17
2023 - 2024,WESTERN,MONROE,50,12/16/2023,10,18-49
2023 - 2024,WESTERN,MONROE,50,12/16/2023,17,50-64
2023 - 2024,WESTERN,MONROE,50,12/16/2023,24,65+
2023 - 2024,WESTERN,MONROE,51,12/23/2023,4,0-4
2023 - 2024,WESTERN,MONROE,51,12/23/2023,8,5-17
2023 - 2024,WESTERN,MONROE,51,12/23/2023,9,18-49
2023 - 2024,WESTERN,MONROE,51,12/23/2023,25,50-64
2023 - 2024,WESTERN,MONROE,51,12/23/2023,45,65+
2023 - 2024,WESTERN,MONROE,52,12/30/2023,12,0-4
2023 - 2024,WESTERN,MONROE,52,12/30/2023,9,5-17
2023 - 2024,WESTERN,MONROE,52,12/30/2023,9,18-49
2023 - 2024,WESTERN,MONROE,52,12/30/2023,26,50-64
2023 - 2024,WESTERN,MONROE,52,12/30/2023,48,65+
2023 - 2024,WESTERN,NIAGARA,40,10/07/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,40,10/07/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,40,10/07/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,40,10/07/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,40,10/07/2023,0,65+
2023 - 2024,WESTERN,NIAGARA,41,10/14/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,41,10/14/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,41,10/14/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,41,10/14/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,41,10/14/2023,0,65+
2023 - 2024,WESTERN,NIAGARA,42,10/21/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,42,10/21/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,42,10/21/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,42,10/21/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,42,10/21/2023,1,65+
2023 - 2024,WESTERN,NIAGARA,43,10/28/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,43,10/28/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,43,10/28/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,43,10/28/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,43,10/28/2023,0,65+
2023 - 2024,WESTERN,NIAGARA,44,11/04/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,44,11/04/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,44,11/04/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,44,11/04/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,44,11/04/2023,0,65+
2023 - 2024,WESTERN,NIAGARA,45,11/11/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,45,11/11/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,45,11/11/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,45,11/11/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,45,11/11/2023,0,65+
2023 - 2024,WESTERN,NIAGARA,46,11/18/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,46,11/18/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,46,11/18/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,46,11/18/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,46,11/18/2023,0,65+
2023 - 2024,WESTERN,NIAGARA,47,11/25/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,47,11/25/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,47,11/25/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,47,11/25/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,47,11/25/2023,0,65+
2023 - 2024,WESTERN,NIAGARA,48,12/02/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,48,12/02/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,48,12/02/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,48,12/02/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,48,12/02/2023,1,65+
2023 - 2024,WESTERN,NIAGARA,49,12/09/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,49,12/09/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,49,12/09/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,49,12/09/2023,1,50-64
2023 - 2024,WESTERN,NIAGARA,49,12/09/2023,1,65+
2023 - 2024,WESTERN,NIAGARA,50,12/16/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,50,12/16/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,50,12/16/2023,0,18-49
2023 - 2024,WESTERN,NIAGARA,50,12/16/2023,0,50-64
2023 - 2024,WESTERN,NIAGARA,50,12/16/2023,1,65+
2023 - 2024,WESTERN,NIAGARA,51,12/23/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,51,12/23/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,51,12/23/2023,2,18-49
2023 - 2024,WESTERN,NIAGARA,51,12/23/2023,1,50-64
2023 - 2024,WESTERN,NIAGARA,51,12/23/2023,3,65+
2023 - 2024,WESTERN,NIAGARA,52,12/30/2023,0,0-4
2023 - 2024,WESTERN,NIAGARA,52,12/30/2023,0,5-17
2023 - 2024,WESTERN,NIAGARA,52,12/30/2023,1,18-49
2023 - 2024,WESTERN,NIAGARA,52,12/30/2023,2,50-64
2023 - 2024,WESTERN,NIAGARA,52,12/30/2023,1,65+
2023 - 2024,WESTERN,ONTARIO,40,10/07/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,40,10/07/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,40,10/07/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,40,10/07/2023,0,50-64
2023 - 2024,WESTERN,ONTARIO,40,10/07/2023,0,65+
2023 - 2024,WESTERN,ONTARIO,41,10/14/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,41,10/14/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,41,10/14/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,41,10/14/2023,1,50-64
2023 - 2024,WESTERN,ONTARIO,41,10/14/2023,0,65+
2023 - 2024,WESTERN,ONTARIO,42,10/21/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,42,10/21/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,42,10/21/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,42,10/21/2023,0,50-64
2023 - 2024,WESTERN,ONTARIO,42,10/21/2023,0,65+
2023 - 2024,WESTERN,ONTARIO,43,10/28/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,43,10/28/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,43,10/28/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,43,10/28/2023,1,50-64
2023 - 2024,WESTERN,ONTARIO,43,10/28/2023,0,65+
2023 - 2024,WESTERN,ONTARIO,44,11/04/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,44,11/04/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,44,11/04/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,44,11/04/2023,0,50-64
2023 - 2024,WESTERN,ONTARIO,44,11/04/2023,0,65+
2023 - 2024,WESTERN,ONTARIO,45,11/11/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,45,11/11/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,45,11/11/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,45,11/11/2023,0,50-64
2023 - 2024,WESTERN,ONTARIO,45,11/11/2023,1,65+
2023 - 2024,WESTERN,ONTARIO,46,11/18/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,46,11/18/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,46,11/18/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,46,11/18/2023,1,50-64
2023 - 2024,WESTERN,ONTARIO,46,11/18/2023,1,65+
2023 - 2024,WESTERN,ONTARIO,47,11/25/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,47,11/25/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,47,11/25/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,47,11/25/2023,0,50-64
2023 - 2024,WESTERN,ONTARIO,47,11/25/2023,0,65+
2023 - 2024,WESTERN,ONTARIO,48,12/02/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,48,12/02/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,48,12/02/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,48,12/02/2023,0,50-64
2023 - 2024,WESTERN,ONTARIO,48,12/02/2023,0,65+
2023 - 2024,WESTERN,ONTARIO,49,12/09/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,49,12/09/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,49,12/09/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,49,12/09/2023,0,50-64
2023 - 2024,WESTERN,ONTARIO,49,12/09/2023,1,65+
2023 - 2024,WESTERN,ONTARIO,50,12/16/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,50,12/16/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,50,12/16/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,50,12/16/2023,0,50-64
2023 - 2024,WESTERN,ONTARIO,50,12/16/2023,1,65+
2023 - 2024,WESTERN,ONTARIO,51,12/23/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,51,12/23/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,51,12/23/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,51,12/23/2023,4,50-64
2023 - 2024,WESTERN,ONTARIO,51,12/23/2023,8,65+
2023 - 2024,WESTERN,ONTARIO,52,12/30/2023,0,0-4
2023 - 2024,WESTERN,ONTARIO,52,12/30/2023,0,5-17
2023 - 2024,WESTERN,ONTARIO,52,12/30/2023,0,18-49
2023 - 2024,WESTERN,ONTARIO,52,12/30/2023,4,50-64
2023 - 2024,WESTERN,ONTARIO,52,12/30/2023,9,65+
2023 - 2024,WESTERN,ORLEANS,40,10/07/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,40,10/07/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,40,10/07/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,40,10/07/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,40,10/07/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,41,10/14/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,41,10/14/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,41,10/14/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,41,10/14/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,41,10/14/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,42,10/21/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,42,10/21/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,42,10/21/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,42,10/21/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,42,10/21/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,43,10/28/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,43,10/28/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,43,10/28/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,43,10/28/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,43,10/28/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,44,11/04/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,44,11/04/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,44,11/04/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,44,11/04/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,44,11/04/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,45,11/11/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,45,11/11/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,45,11/11/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,45,11/11/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,45,11/11/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,46,11/18/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,46,11/18/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,46,11/18/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,46,11/18/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,46,11/18/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,47,11/25/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,47,11/25/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,47,11/25/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,47,11/25/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,47,11/25/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,48,12/02/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,48,12/02/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,48,12/02/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,48,12/02/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,48,12/02/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,49,12/09/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,49,12/09/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,49,12/09/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,49,12/09/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,49,12/09/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,50,12/16/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,50,12/16/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,50,12/16/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,50,12/16/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,50,12/16/2023,1,65+
2023 - 2024,WESTERN,ORLEANS,51,12/23/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,51,12/23/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,51,12/23/2023,2,18-49
2023 - 2024,WESTERN,ORLEANS,51,12/23/2023,0,50-64
2023 - 2024,WESTERN,ORLEANS,51,12/23/2023,0,65+
2023 - 2024,WESTERN,ORLEANS,52,12/30/2023,0,0-4
2023 - 2024,WESTERN,ORLEANS,52,12/30/2023,0,5-17
2023 - 2024,WESTERN,ORLEANS,52,12/30/2023,0,18-49
2023 - 2024,WESTERN,ORLEANS,52,12/30/2023,1,50-64
2023 - 2024,WESTERN,ORLEANS,52,12/30/2023,2,65+
2023 - 2024,WESTERN,SCHUYLER,40,10/07/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,40,10/07/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,40,10/07/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,40,10/07/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,40,10/07/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,41,10/14/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,41,10/14/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,41,10/14/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,41,10/14/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,41,10/14/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,42,10/21/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,42,10/21/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,42,10/21/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,42,10/21/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,42,10/21/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,43,10/28/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,43,10/28/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,43,10/28/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,43,10/28/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,43,10/28/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,44,11/04/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,44,11/04/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,44,11/04/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,44,11/04/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,44,11/04/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,45,11/11/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,45,11/11/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,45,11/11/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,45,11/11/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,45,11/11/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,46,11/18/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,46,11/18/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,46,11/18/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,46,11/18/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,46,11/18/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,47,11/25/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,47,11/25/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,47,11/25/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,47,11/25/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,47,11/25/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,48,12/02/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,48,12/02/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,48,12/02/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,48,12/02/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,48,12/02/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,49,12/09/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,49,12/09/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,49,12/09/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,49,12/09/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,49,12/09/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,50,12/16/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,50,12/16/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,50,12/16/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,50,12/16/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,50,12/16/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,51,12/23/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,51,12/23/2023,0,5-17
2023 - 2024,WESTERN,SCHUYLER,51,12/23/2023,0,18-49
2023 - 2024,WESTERN,SCHUYLER,51,12/23/2023,0,50-64
2023 - 2024,WESTERN,SCHUYLER,51,12/23/2023,0,65+
2023 - 2024,WESTERN,SCHUYLER,52,12/30/2023,0,0-4
2023 - 2024,WESTERN,SCHUYLER,52,12/30/2023,0,5-17
